config,slot,status,name,variant,output,removed_edge_green_pixels
items-0251-0300,16,PASS,musky aromatic,many,public/game-assets/items/alchemy/musky_aromatic_many.png,15454
items-0251-0300,17,PASS,sweet aromatic,single,public/game-assets/items/alchemy/sweet_aromatic.png,17261
items-0251-0300,18,SKIP_FEW,sweet aromatic,few,public/game-assets/items/alchemy/sweet_aromatic_few.png,0
items-0251-0300,19,PASS,sweet aromatic,many,public/game-assets/items/alchemy/sweet_aromatic_many.png,13320
items-0251-0300,20,PASS,vibrant aromatic,single,public/game-assets/items/alchemy/vibrant_aromatic.png,11854
items-0251-0300,21,SKIP_FEW,vibrant aromatic,few,public/game-assets/items/alchemy/vibrant_aromatic_few.png,0
items-0251-0300,22,PASS,vibrant aromatic,many,public/game-assets/items/alchemy/vibrant_aromatic_many.png,14705
items-0251-0300,23,PASS,fabled blue tears poison,single,public/game-assets/items/alchemy/fabled_blue_tears_poison.png,15633
items-0251-0300,24,PASS,nightshade poison,single,public/game-assets/items/alchemy/nightshade_poison.png,13327
items-0251-0300,25,SKIP_FEW,nightshade poison,few,public/game-assets/items/alchemy/nightshade_poison_few.png,0
items-0251-0300,26,PASS,nightshade poison,many,public/game-assets/items/alchemy/nightshade_poison_many.png,14569
items-0251-0300,27,PASS,scarce paralysis poison,single,public/game-assets/items/alchemy/scarce_paralysis_poison.png,19068
items-0251-0300,28,SKIP_FEW,scarce paralysis poison,few,public/game-assets/items/alchemy/scarce_paralysis_poison_few.png,0
items-0251-0300,29,PASS,scarce paralysis poison,many,public/game-assets/items/alchemy/scarce_paralysis_poison_many.png,15653
items-0251-0300,30,PASS,frenzy poison,single,public/game-assets/items/alchemy/frenzy_poison.png,13060
items-0251-0300,31,SKIP_FEW,frenzy poison,few,public/game-assets/items/alchemy/frenzy_poison_few.png,0
items-0251-0300,32,PASS,frenzy poison,many,public/game-assets/items/alchemy/frenzy_poison_many.png,13747
items-0251-0300,33,PASS,weakness poison,single,public/game-assets/items/alchemy/weakness_poison.png,18287
items-0251-0300,34,SKIP_FEW,weakness poison,few,public/game-assets/items/alchemy/weakness_poison_few.png,0
items-0251-0300,35,PASS,weakness poison,many,public/game-assets/items/alchemy/weakness_poison_many.png,14141
items-0251-0300,36,PASS,notable fire resistance potion,single,public/game-assets/items/alchemy/notable_fire_resistance_potion.png,12636
items-0251-0300,37,SKIP_FEW,notable fire resistance potion,few,public/game-assets/items/alchemy/notable_fire_resistance_potion_few.png,0
items-0251-0300,38,PASS,notable fire resistance potion,many,public/game-assets/items/alchemy/notable_fire_resistance_potion_many.png,15423
items-0251-0300,39,PASS,fabled brilliance potion,single,public/game-assets/items/alchemy/fabled_brilliance_potion.png,22602
items-0251-0300,40,SKIP_FEW,fabled brilliance potion,few,public/game-assets/items/alchemy/fabled_brilliance_potion_few.png,0
items-0251-0300,41,PASS,fabled brilliance potion,many,public/game-assets/items/alchemy/fabled_brilliance_potion_many.png,14266
items-0251-0300,42,PASS,notable agility potion,single,public/game-assets/items/alchemy/notable_agility_potion.png,13673
items-0251-0300,43,SKIP_FEW,notable agility potion,few,public/game-assets/items/alchemy/notable_agility_potion_few.png,0
items-0251-0300,44,PASS,notable agility potion,many,public/game-assets/items/alchemy/notable_agility_potion_many.png,15245
items-0251-0300,45,PASS,market sleep potion,single,public/game-assets/items/alchemy/market_sleep_potion.png,11661
items-0251-0300,46,SKIP_FEW,market sleep potion,few,public/game-assets/items/alchemy/market_sleep_potion_few.png,0
items-0251-0300,47,PASS,market sleep potion,many,public/game-assets/items/alchemy/market_sleep_potion_many.png,13932
items-0251-0300,48,PASS,scarce stealth potion,single,public/game-assets/items/alchemy/scarce_stealth_potion.png,18299
items-0251-0300,49,SKIP_FEW,scarce stealth potion,few,public/game-assets/items/alchemy/scarce_stealth_potion_few.png,0
items-0251-0300,50,PASS,scarce stealth potion,many,public/game-assets/items/alchemy/scarce_stealth_potion_many.png,13761
items-0301-0350,1,PASS,rough digestive potion,single,public/game-assets/items/alchemy/rough_digestive_potion.png,12410
items-0301-0350,2,SKIP_FEW,rough digestive potion,few,public/game-assets/items/alchemy/rough_digestive_potion_few.png,0
items-0301-0350,3,PASS,rough digestive potion,many,public/game-assets/items/alchemy/rough_digestive_potion_many.png,14484
items-0301-0350,4,PASS,scarce wakefulness potion,single,public/game-assets/items/alchemy/scarce_wakefulness_potion.png,19560
items-0301-0350,5,SKIP_FEW,scarce wakefulness potion,few,public/game-assets/items/alchemy/scarce_wakefulness_potion_few.png,0
items-0301-0350,6,PASS,scarce wakefulness potion,many,public/game-assets/items/alchemy/scarce_wakefulness_potion_many.png,11178
items-0301-0350,7,PASS,market healing potion,single,public/game-assets/items/alchemy/market_healing_potion.png,20412
items-0301-0350,8,SKIP_FEW,market healing potion,few,public/game-assets/items/alchemy/market_healing_potion_few.png,0
items-0301-0350,9,PASS,market healing potion,many,public/game-assets/items/alchemy/market_healing_potion_many.png,11653
items-0301-0350,10,PASS,market strength potion,single,public/game-assets/items/alchemy/market_strength_potion.png,16235
items-0301-0350,11,SKIP_FEW,market strength potion,few,public/game-assets/items/alchemy/market_strength_potion_few.png,0
items-0301-0350,12,PASS,market strength potion,many,public/game-assets/items/alchemy/market_strength_potion_many.png,13674
items-0301-0350,13,PASS,fabled elixir of life,single,public/game-assets/items/alchemy/fabled_elixir_of_life.png,19547
items-0301-0350,14,SKIP_FEW,fabled elixir of life,few,public/game-assets/items/alchemy/fabled_elixir_of_life_few.png,0
items-0301-0350,15,PASS,fabled elixir of life,many,public/game-assets/items/alchemy/fabled_elixir_of_life_many.png,16182
items-0301-0350,16,PASS,scarce courage potion,single,public/game-assets/items/alchemy/scarce_courage_potion.png,21107
items-0301-0350,17,SKIP_FEW,scarce courage potion,few,public/game-assets/items/alchemy/scarce_courage_potion_few.png,0
items-0301-0350,18,PASS,scarce courage potion,many,public/game-assets/items/alchemy/scarce_courage_potion_many.png,13430
items-0301-0350,19,PASS,notable calming potion,single,public/game-assets/items/alchemy/notable_calming_potion.png,21405
items-0301-0350,20,SKIP_FEW,notable calming potion,few,public/game-assets/items/alchemy/notable_calming_potion_few.png,0
items-0301-0350,21,PASS,notable calming potion,many,public/game-assets/items/alchemy/notable_calming_potion_many.png,15087
items-0301-0350,22,PASS,notable love potion,single,public/game-assets/items/alchemy/notable_love_potion.png,20224
items-0301-0350,23,SKIP_FEW,notable love potion,few,public/game-assets/items/alchemy/notable_love_potion_few.png,0
items-0301-0350,24,PASS,notable love potion,many,public/game-assets/items/alchemy/notable_love_potion_many.png,14486
items-0301-0350,25,PASS,rough unknown potion,single,public/game-assets/items/alchemy/rough_unknown_potion.png,24121
items-0301-0350,26,SKIP_FEW,rough unknown potion,few,public/game-assets/items/alchemy/rough_unknown_potion_few.png,0
items-0301-0350,27,PASS,rough unknown potion,many,public/game-assets/items/alchemy/rough_unknown_potion_many.png,14318
items-0301-0350,28,PASS,scarce vision potion,single,public/game-assets/items/alchemy/scarce_vision_potion.png,27154
items-0301-0350,29,SKIP_FEW,scarce vision potion,few,public/game-assets/items/alchemy/scarce_vision_potion_few.png,0
items-0301-0350,30,PASS,scarce vision potion,many,public/game-assets/items/alchemy/scarce_vision_potion_many.png,14752
items-0301-0350,31,PASS,market hearing potion,single,public/game-assets/items/alchemy/market_hearing_potion.png,18723
items-0301-0350,32,SKIP_FEW,market hearing potion,few,public/game-assets/items/alchemy/market_hearing_potion_few.png,0
items-0301-0350,33,PASS,market hearing potion,many,public/game-assets/items/alchemy/market_hearing_potion_many.png,19160
items-0301-0350,34,PASS,market balance potion,single,public/game-assets/items/alchemy/market_balance_potion.png,24261
items-0301-0350,35,SKIP_FEW,market balance potion,few,public/game-assets/items/alchemy/market_balance_potion_few.png,0
items-0301-0350,36,PASS,market balance potion,many,public/game-assets/items/alchemy/market_balance_potion_many.png,17060
items-0301-0350,37,PASS,market stamina potion,single,public/game-assets/items/alchemy/market_stamina_potion.png,19489
items-0301-0350,38,SKIP_FEW,market stamina potion,few,public/game-assets/items/alchemy/market_stamina_potion_few.png,0
items-0301-0350,39,PASS,market stamina potion,many,public/game-assets/items/alchemy/market_stamina_potion_many.png,17933
items-0301-0350,40,PASS,expired moldy potion,single,public/game-assets/items/alchemy/expired_moldy_potion.png,12925
items-0301-0350,41,SKIP_FEW,expired moldy potion,few,public/game-assets/items/alchemy/expired_moldy_potion_few.png,0
items-0301-0350,42,PASS,expired moldy potion,many,public/game-assets/items/alchemy/expired_moldy_potion_many.png,14286
items-0301-0350,43,PASS,burn remedy,single,public/game-assets/items/alchemy/burn_remedy.png,19580
items-0301-0350,44,SKIP_FEW,burn remedy,few,public/game-assets/items/alchemy/burn_remedy_few.png,0
items-0301-0350,45,PASS,burn remedy,many,public/game-assets/items/alchemy/burn_remedy_many.png,13817
items-0301-0350,46,PASS,hangover remedy,single,public/game-assets/items/alchemy/hangover_remedy.png,18412
items-0301-0350,47,SKIP_FEW,hangover remedy,few,public/game-assets/items/alchemy/hangover_remedy_few.png,0
items-0301-0350,48,PASS,hangover remedy,many,public/game-assets/items/alchemy/hangover_remedy_many.png,13250
items-0301-0350,49,PASS,illness remedy,single,public/game-assets/items/alchemy/illness_remedy.png,22582
items-0301-0350,50,SKIP_FEW,illness remedy,few,public/game-assets/items/alchemy/illness_remedy_few.png,0
items-0351-0400,1,PASS,illness remedy,many,public/game-assets/items/alchemy/illness_remedy_many.png,10969
items-0351-0400,2,PASS,mental remedy,single,public/game-assets/items/alchemy/mental_remedy.png,17295
items-0351-0400,3,SKIP_FEW,mental remedy,few,public/game-assets/items/alchemy/mental_remedy_few.png,0
items-0351-0400,4,PASS,mental remedy,many,public/game-assets/items/alchemy/mental_remedy_many.png,14164
items-0351-0400,5,PASS,soreness remedy,single,public/game-assets/items/alchemy/soreness_remedy.png,15450
items-0351-0400,6,SKIP_FEW,soreness remedy,few,public/game-assets/items/alchemy/soreness_remedy_few.png,0
items-0351-0400,7,PASS,soreness remedy,many,public/game-assets/items/alchemy/soreness_remedy_many.png,13290
items-0351-0400,8,PASS,neutral solution,single,public/game-assets/items/alchemy/neutral_solution.png,16478
items-0351-0400,9,SKIP_FEW,neutral solution,few,public/game-assets/items/alchemy/neutral_solution_few.png,0
items-0351-0400,10,PASS,neutral solution,many,public/game-assets/items/alchemy/neutral_solution_many.png,14403
items-0351-0400,11,PASS,acid solution,single,public/game-assets/items/alchemy/acid_solution.png,19483
items-0351-0400,12,SKIP_FEW,acid solution,few,public/game-assets/items/alchemy/acid_solution_few.png,0
items-0351-0400,13,PASS,acid solution,many,public/game-assets/items/alchemy/acid_solution_many.png,17981
items-0351-0400,14,PASS,water solution,single,public/game-assets/items/alchemy/water_solution.png,18973
items-0351-0400,15,SKIP_FEW,water solution,few,public/game-assets/items/alchemy/water_solution_few.png,0
items-0351-0400,16,PASS,water solution,many,public/game-assets/items/alchemy/water_solution_many.png,21148
items-0351-0400,17,PASS,moss solution,single,public/game-assets/items/alchemy/moss_solution.png,19752
items-0351-0400,18,SKIP_FEW,moss solution,few,public/game-assets/items/alchemy/moss_solution_few.png,0
items-0351-0400,19,PASS,moss solution,many,public/game-assets/items/alchemy/moss_solution_many.png,22975
items-0351-0400,20,PASS,bacterial solution,single,public/game-assets/items/alchemy/bacterial_solution.png,14630
items-0351-0400,21,SKIP_FEW,bacterial solution,few,public/game-assets/items/alchemy/bacterial_solution_few.png,0
items-0351-0400,22,PASS,bacterial solution,many,public/game-assets/items/alchemy/bacterial_solution_many.png,16453
items-0351-0400,23,PASS,fungus solution,single,public/game-assets/items/alchemy/fungus_solution.png,24160
items-0351-0400,24,SKIP_FEW,fungus solution,few,public/game-assets/items/alchemy/fungus_solution_few.png,0
items-0351-0400,25,PASS,fungus solution,many,public/game-assets/items/alchemy/fungus_solution_many.png,10889
items-0351-0400,26,PASS,cauldron,single,public/game-assets/items/alchemy/cauldron.png,20487
items-0351-0400,27,SKIP_FEW,cauldron,few,public/game-assets/items/alchemy/cauldron_few.png,0
items-0351-0400,28,PASS,cauldron,many,public/game-assets/items/alchemy/cauldron_many.png,16537
items-0351-0400,29,PASS,defuser,single,public/game-assets/items/alchemy/defuser.png,31959
items-0351-0400,30,SKIP_FEW,defuser,few,public/game-assets/items/alchemy/defuser_few.png,0
items-0351-0400,31,PASS,defuser,many,public/game-assets/items/alchemy/defuser_many.png,14812
items-0351-0400,32,PASS,influser,single,public/game-assets/items/alchemy/influser.png,29929
items-0351-0400,33,SKIP_FEW,influser,few,public/game-assets/items/alchemy/influser_few.png,0
items-0351-0400,34,PASS,influser,many,public/game-assets/items/alchemy/influser_many.png,19358
items-0351-0400,35,PASS,iron stove,single,public/game-assets/items/alchemy/iron_stove.png,22322
items-0351-0400,36,SKIP_FEW,iron stove,few,public/game-assets/items/alchemy/iron_stove_few.png,0
items-0351-0400,37,PASS,iron stove,many,public/game-assets/items/alchemy/iron_stove_many.png,19506
items-0351-0400,38,PASS,mortar and pestle,single,public/game-assets/items/alchemy/mortar_and_pestle.png,19636
items-0351-0400,39,SKIP_FEW,mortar and pestle,few,public/game-assets/items/alchemy/mortar_and_pestle_few.png,0
items-0351-0400,40,PASS,mortar and pestle,many,public/game-assets/items/alchemy/mortar_and_pestle_many.png,12954
items-0351-0400,41,PASS,refuser,single,public/game-assets/items/alchemy/refuser.png,19031
items-0351-0400,42,SKIP_FEW,refuser,few,public/game-assets/items/alchemy/refuser_few.png,0
items-0351-0400,43,PASS,refuser,many,public/game-assets/items/alchemy/refuser_many.png,11145
items-0351-0400,44,PASS,retort,single,public/game-assets/items/alchemy/retort.png,18254
items-0351-0400,45,SKIP_FEW,retort,few,public/game-assets/items/alchemy/retort_few.png,0
items-0351-0400,46,PASS,retort,many,public/game-assets/items/alchemy/retort_many.png,16905
items-0351-0400,47,PASS,acidic blob,single,public/game-assets/items/animal_goods/acidic_blob.png,15634
items-0351-0400,48,PASS,scarce azure jelly,single,public/game-assets/items/animal_goods/scarce_azure_jelly.png,16723
items-0351-0400,49,PASS,brown ooze,single,public/game-assets/items/animal_goods/brown_ooze.png,16942
items-0351-0400,50,PASS,dangerous death ooze,single,public/game-assets/items/animal_goods/dangerous_death_ooze.png,12651
items-0401-0450,1,PASS,fire jelly,single,public/game-assets/items/animal_goods/fire_jelly.png,15701
items-0401-0450,2,PASS,giant amoeba,single,public/game-assets/items/animal_goods/giant_amoeba.png,13646
