sheet,globalSlot,row,column,itemName,variant,output,status,warnings,margin_1024,components,kept_area,green_pixels
items-0151-0200,185,4,5,black pepper,many,public/game-assets/items/spice/black_pepper_many.png,PASS,,51,2,14360,0
items-0151-0200,186,4,6,ginger,single,public/game-assets/items/spice/ginger.png,PASS,,51,1,11648,0
items-0151-0200,187,4,7,ginger,few,public/game-assets/items/spice/ginger_few.png,PASS,,51,1,13372,0
items-0151-0200,188,4,8,ginger,many,public/game-assets/items/spice/ginger_many.png,PASS,source_crossed_nominal_cell,51,1,16382,0
items-0151-0200,189,4,9,salt,single,public/game-assets/items/spice/salt.png,PASS,,51,1,5002,0
items-0151-0200,190,4,10,salt,few,public/game-assets/items/spice/salt_few.png,PASS,,51,1,8540,0
items-0151-0200,191,5,1,salt,many,public/game-assets/items/spice/salt_many.png,PASS,source_crossed_nominal_cell,51,3,14364,0
items-0151-0200,192,5,2,chives,single,public/game-assets/items/spice/chives.png,PASS,,51,1,1850,0
items-0151-0200,193,5,3,chives,few,public/game-assets/items/spice/chives_few.png,PASS,,51,2,7921,0
items-0151-0200,194,5,4,chives,many,public/game-assets/items/spice/chives_many.png,PASS,,51,9,8763,0
items-0151-0200,195,5,5,thyme,single,public/game-assets/items/spice/thyme.png,PASS,,51,6,2576,0
items-0151-0200,196,5,6,thyme,few,public/game-assets/items/spice/thyme_few.png,PASS,source_crossed_nominal_cell,51,17,8516,0
items-0151-0200,197,5,7,thyme,many,public/game-assets/items/spice/thyme_many.png,PASS,source_crossed_nominal_cell,51,13,13235,0
items-0151-0200,198,5,8,garlic,single,public/game-assets/items/spice/garlic.png,PASS,,51,1,9614,0
items-0151-0200,199,5,9,garlic,few,public/game-assets/items/spice/garlic_few.png,PASS,,51,1,9530,0
items-0151-0200,200,5,10,garlic,many,public/game-assets/items/spice/garlic_many.png,PASS,,51,1,15066,0
items-0201-0250,201,1,1,cinnamon,single,public/game-assets/items/spice/cinnamon.png,PASS,,51,1,6039,0
items-0201-0250,202,1,2,cinnamon,few,public/game-assets/items/spice/cinnamon_few.png,PASS,,51,1,11347,0
items-0201-0250,203,1,3,cinnamon,many,public/game-assets/items/spice/cinnamon_many.png,PASS,source_crossed_nominal_cell,51,1,17835,0
items-0201-0250,204,1,4,parsley,single,public/game-assets/items/spice/parsley.png,PASS,,51,12,1338,0
items-0201-0250,205,1,5,parsley,few,public/game-assets/items/spice/parsley_few.png,PASS,,51,16,4437,0
items-0201-0250,206,1,6,parsley,many,public/game-assets/items/spice/parsley_many.png,PASS,,51,17,7894,0
items-0201-0250,207,1,7,sage,single,public/game-assets/items/spice/sage.png,PASS,,51,1,5913,0
items-0201-0250,208,1,8,sage,few,public/game-assets/items/spice/sage_few.png,PASS,,51,1,10036,0
items-0201-0250,209,1,9,sage,many,public/game-assets/items/spice/sage_many.png,PASS,,51,1,13867,0
items-0201-0250,210,1,10,mint,single,public/game-assets/items/spice/mint.png,PASS,,51,5,6908,0
items-0201-0250,211,2,1,mint,few,public/game-assets/items/spice/mint_few.png,PASS,,51,2,6276,0
items-0201-0250,212,2,2,mint,many,public/game-assets/items/spice/mint_many.png,PASS,,51,6,9219,0
items-0201-0250,213,2,3,mustard,single,public/game-assets/items/spice/mustard.png,PASS,,51,13,3816,0
items-0201-0250,214,2,4,mustard,few,public/game-assets/items/spice/mustard_few.png,PASS,,51,19,6276,0
items-0201-0250,215,2,5,mustard,many,public/game-assets/items/spice/mustard_many.png,PASS,,51,11,11424,0
items-0201-0250,216,2,6,basil,single,public/game-assets/items/spice/basil.png,PASS,,51,13,5539,0
items-0201-0250,217,2,7,basil,few,public/game-assets/items/spice/basil_few.png,PASS,,51,15,6909,0
items-0201-0250,218,2,8,basil,many,public/game-assets/items/spice/basil_many.png,PASS,,51,16,12146,0
items-0201-0250,219,2,9,hot pepper,single,public/game-assets/items/spice/hot_pepper.png,PASS,,51,1,4959,0
items-0201-0250,220,2,10,hot pepper,few,public/game-assets/items/spice/hot_pepper_few.png,PASS,,51,1,8660,0
items-0201-0250,221,3,1,hot pepper,many,public/game-assets/items/spice/hot_pepper_many.png,PASS,,51,2,14358,0
items-0201-0250,222,3,2,oregano,single,public/game-assets/items/spice/oregano.png,PASS,,51,12,1488,0
items-0201-0250,223,3,3,oregano,few,public/game-assets/items/spice/oregano_few.png,PASS,,51,23,2882,0
items-0201-0250,224,3,4,oregano,many,public/game-assets/items/spice/oregano_many.png,PASS,,51,13,8926,0
items-0201-0250,225,3,5,rosemary,single,public/game-assets/items/spice/rosemary.png,PASS,,51,7,5822,0
items-0201-0250,226,3,6,rosemary,few,public/game-assets/items/spice/rosemary_few.png,PASS,,51,5,8374,0
items-0201-0250,227,3,7,rosemary,many,public/game-assets/items/spice/rosemary_many.png,PASS,,51,4,14134,0
items-0201-0250,228,3,8,cloves,single,public/game-assets/items/spice/cloves.png,PASS,,51,1,3715,0
items-0201-0250,229,3,9,cloves,few,public/game-assets/items/spice/cloves_few.png,PASS,,51,5,5660,0
items-0201-0250,230,3,10,cloves,many,public/game-assets/items/spice/cloves_many.png,PASS,,51,1,15312,0
items-0201-0250,231,4,1,notable nutmeg,single,public/game-assets/items/spice/notable_nutmeg.png,PASS,,51,1,9943,0
items-0201-0250,232,4,2,notable nutmeg,few,public/game-assets/items/spice/notable_nutmeg_few.png,PASS,,51,1,13061,0
items-0201-0250,233,4,3,notable nutmeg,many,public/game-assets/items/spice/notable_nutmeg_many.png,PASS,source_crossed_nominal_cell,51,1,18292,0
items-0201-0250,234,4,4,notable licorice root,single,public/game-assets/items/spice/notable_licorice_root.png,PASS,,51,1,5591,0
items-0201-0250,235,4,5,notable licorice root,few,public/game-assets/items/spice/notable_licorice_root_few.png,PASS,,51,1,9809,0
items-0201-0250,236,4,6,notable licorice root,many,public/game-assets/items/spice/notable_licorice_root_many.png,PASS,,51,1,14784,0
items-0201-0250,237,4,7,notable curry,single,public/game-assets/items/spice/notable_curry.png,PASS,,51,17,2833,0
items-0201-0250,238,4,8,notable curry,few,public/game-assets/items/spice/notable_curry_few.png,PASS,,51,15,2745,0
items-0201-0250,239,4,9,notable curry,many,public/game-assets/items/spice/notable_curry_many.png,PASS,,51,12,12175,0
items-0201-0250,240,4,10,scarce all spice,single,public/game-assets/items/spice/scarce_all_spice.png,PASS,,51,1,6388,0
items-0201-0250,241,5,1,scarce all spice,few,public/game-assets/items/spice/scarce_all_spice_few.png,PASS,,51,4,6893,0
items-0201-0250,242,5,2,scarce all spice,many,public/game-assets/items/spice/scarce_all_spice_many.png,PASS,,51,1,15505,0
items-0201-0250,243,5,3,scarce camphor,single,public/game-assets/items/spice/scarce_camphor.png,PASS,,51,1,7157,0
items-0201-0250,244,5,4,scarce camphor,few,public/game-assets/items/spice/scarce_camphor_few.png,PASS,,51,3,10239,0
items-0201-0250,245,5,5,scarce camphor,many,public/game-assets/items/spice/scarce_camphor_many.png,PASS,,51,1,16537,0
items-0201-0250,246,5,6,scarce cardamom,single,public/game-assets/items/spice/scarce_cardamom.png,PASS,,51,1,8114,0
items-0201-0250,247,5,7,scarce cardamom,few,public/game-assets/items/spice/scarce_cardamom_few.png,PASS,,51,1,12452,0
items-0201-0250,248,5,8,scarce cardamom,many,public/game-assets/items/spice/scarce_cardamom_many.png,PASS,,51,1,18514,0
items-0201-0250,249,5,9,scarce cumin,single,public/game-assets/items/spice/scarce_cumin.png,PASS,,51,1,4270,0
items-0201-0250,250,5,10,scarce cumin,few,public/game-assets/items/spice/scarce_cumin_few.png,PASS,,51,1,13737,0
items-0251-0300,251,1,1,scarce cumin,many,public/game-assets/items/spice/scarce_cumin_many.png,PASS,,51,10,10127,0
items-0251-0300,252,1,2,scarce lavender,single,public/game-assets/items/spice/scarce_lavender.png,PASS,source_crossed_nominal_cell,51,4,3556,0
items-0251-0300,253,1,3,scarce lavender,few,public/game-assets/items/spice/scarce_lavender_few.png,PASS,,51,1,9200,0
items-0251-0300,254,1,4,scarce lavender,many,public/game-assets/items/spice/scarce_lavender_many.png,PASS,,51,2,14682,0
items-0251-0300,255,1,5,scarce turmeric,single,public/game-assets/items/spice/scarce_turmeric.png,PASS,,51,5,8075,0
items-0251-0300,256,1,6,scarce turmeric,few,public/game-assets/items/spice/scarce_turmeric_few.png,PASS,,51,1,9564,0
items-0251-0300,257,1,7,scarce turmeric,many,public/game-assets/items/spice/scarce_turmeric_many.png,PASS,,51,2,13540,0
items-0251-0300,258,1,8,fabled saffron,single,public/game-assets/items/spice/fabled_saffron.png,PASS,,51,1,11432,0
items-0251-0300,259,1,9,fabled saffron,few,public/game-assets/items/spice/fabled_saffron_few.png,PASS,,51,1,3713,0
items-0251-0300,260,1,10,fabled saffron,many,public/game-assets/items/spice/fabled_saffron_many.png,PASS,source_crossed_nominal_cell,51,2,14971,0
items-0251-0300,261,2,1,earthy aromatic,single,public/game-assets/items/alchemy/earthy_aromatic.png,PASS,,51,1,15002,0
items-0251-0300,262,2,2,earthy aromatic,few,public/game-assets/items/alchemy/earthy_aromatic_few.png,PASS,,51,2,10752,0
items-0251-0300,263,2,3,earthy aromatic,many,public/game-assets/items/alchemy/earthy_aromatic_many.png,PASS,,51,1,16387,0
items-0251-0300,264,2,4,musky aromatic,single,public/game-assets/items/alchemy/musky_aromatic.png,PASS,,51,1,10337,0
items-0251-0300,265,2,5,musky aromatic,few,public/game-assets/items/alchemy/musky_aromatic_few.png,PASS,,51,1,10830,0
items-0251-0300,266,2,6,musky aromatic,many,public/game-assets/items/alchemy/musky_aromatic_many.png,PASS,,51,5,11218,0
items-0251-0300,267,2,7,sweet aromatic,single,public/game-assets/items/alchemy/sweet_aromatic.png,PASS,,51,3,8970,0
items-0251-0300,268,2,8,sweet aromatic,few,public/game-assets/items/alchemy/sweet_aromatic_few.png,PASS,,51,1,8572,0
items-0251-0300,269,2,9,sweet aromatic,many,public/game-assets/items/alchemy/sweet_aromatic_many.png,PASS,,51,1,16445,0
items-0251-0300,270,2,10,vibrant aromatic,single,public/game-assets/items/alchemy/vibrant_aromatic.png,PASS,,51,1,14873,0
items-0251-0300,271,3,1,vibrant aromatic,few,public/game-assets/items/alchemy/vibrant_aromatic_few.png,PASS,,51,1,13800,0
items-0251-0300,272,3,2,vibrant aromatic,many,public/game-assets/items/alchemy/vibrant_aromatic_many.png,PASS,,51,3,17958,0
items-0251-0300,273,3,3,fabled blue tears poison,single,public/game-assets/items/alchemy/fabled_blue_tears_poison.png,PASS,,51,6,9362,0
items-0251-0300,274,3,4,nightshade poison,single,public/game-assets/items/alchemy/nightshade_poison.png,PASS,,51,1,10749,0
items-0251-0300,275,3,5,nightshade poison,few,public/game-assets/items/alchemy/nightshade_poison_few.png,PASS,,51,5,12279,0
items-0251-0300,276,3,6,nightshade poison,many,public/game-assets/items/alchemy/nightshade_poison_many.png,PASS,,51,1,19152,0
items-0251-0300,277,3,7,scarce paralysis poison,single,public/game-assets/items/alchemy/scarce_paralysis_poison.png,PASS,,51,1,9293,0
items-0251-0300,278,3,8,scarce paralysis poison,few,public/game-assets/items/alchemy/scarce_paralysis_poison_few.png,PASS,,51,1,10233,0
items-0251-0300,279,3,9,scarce paralysis poison,many,public/game-assets/items/alchemy/scarce_paralysis_poison_many.png,PASS,,51,1,17437,0
items-0251-0300,280,3,10,frenzy poison,single,public/game-assets/items/alchemy/frenzy_poison.png,PASS,,51,3,12412,0
items-0251-0300,281,4,1,frenzy poison,few,public/game-assets/items/alchemy/frenzy_poison_few.png,PASS,,51,3,12123,0
items-0251-0300,282,4,2,frenzy poison,many,public/game-assets/items/alchemy/frenzy_poison_many.png,PASS,source_crossed_nominal_cell,51,2,20459,0
items-0251-0300,283,4,3,weakness poison,single,public/game-assets/items/alchemy/weakness_poison.png,PASS,,51,1,9896,0
items-0251-0300,284,4,4,weakness poison,few,public/game-assets/items/alchemy/weakness_poison_few.png,PASS,,51,4,11070,0
items-0251-0300,285,4,5,weakness poison,many,public/game-assets/items/alchemy/weakness_poison_many.png,PASS,,51,1,19330,0
items-0251-0300,286,4,6,notable fire resistance potion,single,public/game-assets/items/alchemy/notable_fire_resistance_potion.png,PASS,,51,3,13214,0
items-0251-0300,287,4,7,notable fire resistance potion,few,public/game-assets/items/alchemy/notable_fire_resistance_potion_few.png,PASS,,51,1,10815,0
items-0251-0300,288,4,8,notable fire resistance potion,many,public/game-assets/items/alchemy/notable_fire_resistance_potion_many.png,PASS,,51,3,18061,0
items-0251-0300,289,4,9,fabled brilliance potion,single,public/game-assets/items/alchemy/fabled_brilliance_potion.png,PASS,,51,8,10552,0
items-0251-0300,290,4,10,fabled brilliance potion,few,public/game-assets/items/alchemy/fabled_brilliance_potion_few.png,PASS,source_crossed_nominal_cell,51,2,10336,0
items-0251-0300,291,5,1,fabled brilliance potion,many,public/game-assets/items/alchemy/fabled_brilliance_potion_many.png,PASS,,51,3,18507,0
items-0251-0300,292,5,2,notable agility potion,single,public/game-assets/items/alchemy/notable_agility_potion.png,PASS,,51,2,10434,0
items-0251-0300,293,5,3,notable agility potion,few,public/game-assets/items/alchemy/notable_agility_potion_few.png,PASS,,51,6,7795,0
items-0251-0300,294,5,4,notable agility potion,many,public/game-assets/items/alchemy/notable_agility_potion_many.png,PASS,,51,7,16206,0
items-0251-0300,295,5,5,market sleep potion,single,public/game-assets/items/alchemy/market_sleep_potion.png,PASS,,51,4,11315,0
items-0251-0300,296,5,6,market sleep potion,few,public/game-assets/items/alchemy/market_sleep_potion_few.png,PASS,,51,2,9508,0
items-0251-0300,297,5,7,market sleep potion,many,public/game-assets/items/alchemy/market_sleep_potion_many.png,PASS,,51,2,19552,0
items-0251-0300,298,5,8,scarce stealth potion,single,public/game-assets/items/alchemy/scarce_stealth_potion.png,PASS,,51,1,11156,0
items-0251-0300,299,5,9,scarce stealth potion,few,public/game-assets/items/alchemy/scarce_stealth_potion_few.png,PASS,source_crossed_nominal_cell,51,1,10339,0
items-0251-0300,300,5,10,scarce stealth potion,many,public/game-assets/items/alchemy/scarce_stealth_potion_many.png,PASS,,51,1,18621,0
items-0301-0350,301,1,1,rough digestive potion,single,public/game-assets/items/alchemy/rough_digestive_potion.png,PASS,source_crossed_nominal_cell,51,1,12801,0
items-0301-0350,302,1,2,rough digestive potion,few,public/game-assets/items/alchemy/rough_digestive_potion_few.png,PASS,source_crossed_nominal_cell,51,1,15710,0
items-0301-0350,303,1,3,rough digestive potion,many,public/game-assets/items/alchemy/rough_digestive_potion_many.png,PASS,source_crossed_nominal_cell,51,7,19565,0
items-0301-0350,304,1,4,scarce wakefulness potion,single,public/game-assets/items/alchemy/scarce_wakefulness_potion.png,PASS,source_crossed_nominal_cell,51,9,8850,0
items-0301-0350,305,1,5,scarce wakefulness potion,few,public/game-assets/items/alchemy/scarce_wakefulness_potion_few.png,PASS,source_crossed_nominal_cell,51,1,15606,0
items-0301-0350,306,1,6,scarce wakefulness potion,many,public/game-assets/items/alchemy/scarce_wakefulness_potion_many.png,PASS,source_crossed_nominal_cell,51,1,21595,0
items-0301-0350,307,1,7,market healing potion,single,public/game-assets/items/alchemy/market_healing_potion.png,PASS,source_crossed_nominal_cell,51,1,12069,0
items-0301-0350,308,1,8,market healing potion,few,public/game-assets/items/alchemy/market_healing_potion_few.png,PASS,,51,2,14979,0
items-0301-0350,309,1,9,market healing potion,many,public/game-assets/items/alchemy/market_healing_potion_many.png,PASS,source_crossed_nominal_cell,51,1,21227,0
items-0301-0350,310,1,10,market strength potion,single,public/game-assets/items/alchemy/market_strength_potion.png,PASS,source_crossed_nominal_cell,51,1,11507,0
items-0301-0350,311,2,1,market strength potion,few,public/game-assets/items/alchemy/market_strength_potion_few.png,PASS,source_crossed_nominal_cell,51,4,18120,0
items-0301-0350,312,2,2,market strength potion,many,public/game-assets/items/alchemy/market_strength_potion_many.png,PASS,source_crossed_nominal_cell,51,1,19339,0
items-0301-0350,313,2,3,fabled elixir of life,single,public/game-assets/items/alchemy/fabled_elixir_of_life.png,PASS,source_crossed_nominal_cell,51,2,11071,0
items-0301-0350,314,2,4,fabled elixir of life,few,public/game-assets/items/alchemy/fabled_elixir_of_life_few.png,PASS,,51,2,13281,0
items-0301-0350,315,2,5,fabled elixir of life,many,public/game-assets/items/alchemy/fabled_elixir_of_life_many.png,PASS,source_crossed_nominal_cell,51,1,22668,0
items-0301-0350,316,2,6,scarce courage potion,single,public/game-assets/items/alchemy/scarce_courage_potion.png,PASS,source_crossed_nominal_cell,51,1,11532,0
items-0301-0350,317,2,7,scarce courage potion,few,public/game-assets/items/alchemy/scarce_courage_potion_few.png,PASS,source_crossed_nominal_cell,51,1,16042,0
items-0301-0350,318,2,8,scarce courage potion,many,public/game-assets/items/alchemy/scarce_courage_potion_many.png,PASS,source_crossed_nominal_cell,51,1,21438,0
items-0301-0350,319,2,9,notable calming potion,single,public/game-assets/items/alchemy/notable_calming_potion.png,PASS,source_crossed_nominal_cell,51,2,19746,0
items-0301-0350,320,2,10,notable calming potion,few,public/game-assets/items/alchemy/notable_calming_potion_few.png,PASS,source_crossed_nominal_cell,51,2,14425,0
